hoy,battery_soc_r2_gwh_target,battery_soc_r5_gwh_target,battery_soc_r6_gwh_target,h2_inventory_gwh_target,climatology_eue_gwh
183,27.2883656509695,44.828587257617734,35.72132963988911,554.4998863157894,0.0
184,27.2883656509695,44.828587257617734,35.72132963988911,549.4998863157894,0.0
185,27.2883656509695,44.828587257617734,26.42664819944591,544.4998863157894,0.0
186,25.091301939058145,44.828587257617734,26.42664819944591,539.4998863157894,0.0
187,25.091301939058145,44.828587257617734,26.42664819944591,534.4998863157894,0.0
188,25.091301939058145,44.828587257617734,26.42664819944591,529.4998863157894,0.0
189,25.091301939058145,44.828587257617734,26.42664819944591,541.0972126315788,0.0
190,25.091301939058145,44.828587257617734,26.42664819944591,542.9075410526315,0.0
191,25.091301939058145,44.828587257617734,26.42664819944591,547.8183031578947,0.0
192,25.091301939058145,44.828587257617734,26.42664819944591,558.7712673684209,0.0
193,25.091301939058145,44.828587257617734,26.42664819944591,572.8834778947368,0.0
194,25.091301939058145,44.828587257617734,26.42664819944591,589.4834778947368,0.0
195,25.091301939058145,44.828587257617734,26.42664819944591,593.516787368421,0.0
196,25.091301939058145,44.828587257617734,26.42664819944591,595.4596336842104,0.0
197,25.091301939058145,44.828587257617734,26.42664819944591,604.827574736842,0.0
198,25.091301939058145,44.828587257617734,26.42664819944591,607.8192715789473,0.0
199,25.091301939058145,44.828587257617734,26.42664819944591,602.8192715789473,0.0
200,25.091301939058145,44.828587257617734,26.42664819944591,597.8192715789473,0.0
201,25.091301939058145,44.828587257617734,26.42664819944591,592.8192715789473,0.0
202,25.091301939058145,44.828587257617734,26.42664819944591,606.4978147368421,0.0
203,25.091301939058145,44.828587257617734,26.42664819944591,601.4978147368421,0.0
204,25.091301939058145,44.828587257617734,26.42664819944591,596.4978147368421,0.0
205,25.091301939058145,44.828587257617734,26.42664819944591,597.1246905263158,0.0
206,25.091301939058145,44.828587257617734,26.42664819944591,594.91272,0.0
207,25.091301939058145,44.828587257617734,26.42664819944591,590.4942905263158,0.0
